PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;13;2;7;28013002_7_8;2018;2;1;3;V;5;V;2;V;3;V;3;V;4;V;8;V;20;V;25;V;19;V;32;V;57;V;26;V;18;V;17;V;8;V;8;V;8;V;2;V;1;V;1;V;1;V;1;V;2;V
28;13;2;8;28013002_8_8;2018;2;1;17;V;16;V;16;V;16;V;16;V;16;V;19;V;22;V;22;V;21;V;26;V;43;V;43;V;38;V;34;V;31;V;43;V;40;V;32;V;8;V;9;V;10;V;13;V;26;V
28;13;2;10;28013002_10_49;2018;2;1;15;V;16;V;19;V;15;V;15;V;12;V;14;V;16;V;17;V;22;V;21;V;30;V;26;V;26;V;27;V;25;V;23;V;19;V;13;V;7;V;2;V;2;V;3;V;6;V
28;13;2;12;28013002_12_8;2018;2;1;21;V;23;V;19;V;22;V;20;V;22;V;31;V;53;V;60;V;50;V;75;V;129;V;82;V;64;V;60;V;43;V;55;V;53;V;36;V;10;V;11;V;12;V;15;V;29;V
28;13;2;14;28013002_14_6;2018;2;1;11;V;12;V;11;V;7;V;9;V;7;V;5;V;4;V;5;V;8;V;8;V;8;V;14;V;20;V;25;V;30;V;25;V;34;V;49;V;72;V;68;V;66;V;59;V;44;V
28;133;2;7;28133002_7_8;2018;2;1;1;V;1;V;1;V;1;V;1;V;2;V;1;V;2;V;1;V;2;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;133;2;8;28133002_8_8;2018;2;1;11;V;8;V;7;V;8;V;6;V;7;V;8;V;10;V;5;V;7;V;5;V;6;V;4;V;5;V;5;V;4;V;4;V;5;V;4;V;4;V;4;V;4;V;2;V;2;V
28;133;2;10;28133002_10_49;2018;2;1;27;V;21;V;17;V;12;V;10;V;8;V;7;V;7;V;13;V;11;V;10;V;13;V;8;V;2;V;10;V;3;V;1;V;1;V;4;V;1;V;1;V;5;V;3;V;1;V
28;133;2;12;28133002_12_8;2018;2;1;13;V;10;V;9;V;10;V;8;V;9;V;10;V;13;V;7;V;10;V;7;V;10;V;7;V;7;V;7;V;6;V;6;V;7;V;6;V;6;V;6;V;6;V;4;V;4;V
28;133;2;14;28133002_14_6;2018;2;1;54;V;53;V;58;V;53;V;59;V;64;V;67;V;71;V;77;V;76;V;77;V;72;V;73;V;77;V;;N;;N;83;V;82;V;86;V;87;V;84;V;82;V;83;V;82;V
28;14;2;7;28014002_7_8;2018;2;1;14;V;15;V;20;V;21;V;14;V;54;V;62;V;99;V;168;V;181;V;158;V;120;V;97;V;45;V;32;V;13;V;33;V;14;V;3;V;1;V;1;V;1;V;1;V;1;V
28;14;2;8;28014002_8_8;2018;2;1;46;V;49;V;47;V;47;V;43;V;44;V;47;V;54;V;64;V;68;V;66;V;64;V;62;V;48;V;55;V;51;V;57;V;66;V;20;V;12;V;14;V;18;V;13;V;15;V
28;14;2;10;28014002_10_49;2018;2;1;27;V;25;V;36;V;37;V;37;V;38;V;42;V;43;V;64;V;91;V;104;V;94;V;88;V;68;V;40;V;31;V;20;V;22;V;21;V;11;V;1;V;2;V;2;V;2;V
28;14;2;12;28014002_12_8;2018;2;1;68;V;72;V;78;V;79;V;63;V;126;V;142;V;205;V;321;V;345;V;308;V;248;V;211;V;117;V;105;V;71;V;106;V;87;V;24;V;14;V;16;V;20;V;15;V;17;V
28;14;2;14;28014002_14_6;2018;2;1;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;2;V;3;V;4;V;16;V;17;V;22;V;22;V;14;V;59;V;66;V;63;V;53;V;56;V;50;V
28;148;4;7;28148004_7_8;2018;2;1;36;V;10;V;20;V;14;V;16;V;43;V;102;V;82;V;129;V;197;V;186;V;75;V;46;V;64;V;47;V;15;V;8;V;13;V;2;V;2;V;2;V;2;V;1;V;1;V
28;148;4;8;28148004_8_8;2018;2;1;52;V;39;V;41;V;39;V;35;V;35;V;47;V;46;V;55;V;70;V;79;V;66;V;57;V;67;V;77;V;52;V;52;V;50;V;18;V;23;V;28;V;19;V;15;V;8;V
28;148;4;9;28148004_9_49;2018;2;1;29;V;15;V;11;V;23;V;19;V;19;V;23;V;22;V;19;V;32;V;38;V;40;V;34;V;46;V;37;V;24;V;3;V;4;V;1;V;1;V;2;V;1;V;2;V;1;V
28;148;4;10;28148004_10_49;2018;2;1;20;V;32;V;15;V;23;V;15;V;24;V;29;V;35;V;43;V;48;V;66;V;57;V;44;V;45;V;52;V;38;V;16;V;17;V;19;V;6;V;5;V;3;V;4;V;7;V
28;148;4;12;28148004_12_8;2018;2;1;107;V;54;V;71;V;60;V;59;V;101;V;204;V;172;V;252;V;372;V;364;V;181;V;127;V;165;V;149;V;76;V;64;V;69;V;21;V;26;V;31;V;21;V;17;V;10;V
28;148;4;14;28148004_14_6;2018;2;1;3;V;3;V;2;V;2;V;3;V;2;V;2;V;2;V;3;V;3;V;3;V;5;V;10;V;13;V;11;V;32;V;33;V;37;V;65;V;60;V;50;V;58;V;60;V;69;V
28;16;1;1;28016001_1_38;2018;2;1;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;2;V;2;V
28;16;1;6;28016001_6_48;2018;2;1;0.9;V;0.9;V;0.9;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.5;V;0.7;V;1.2;V;2.4;V;2.6;V;2.3;V;1.4;V;0.8;V;1.4;V;1;V;0.4;V;0.7;V
28;16;1;7;28016001_7_8;2018;2;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;16;1;8;28016001_8_8;2018;2;1;6;V;5;V;4;V;3;V;3;V;3;V;3;V;4;V;3;V;4;V;4;V;4;V;4;V;5;V;4;V;4;V;3;V;3;V;2;V;1;V;1;V;1;V;1;V;2;V
28;16;1;9;28016001_9_49;2018;2;1;2;V;7;V;8;V;4;V;3;V;6;V;3;V;5;V;2;V;8;V;6;V;5;V;6;V;10;V;9;V;4;V;4;V;4;V;5;V;2;V;3;V;1;V;1;V;1;V
28;16;1;10;28016001_10_49;2018;2;1;3;V;2;V;5;V;6;V;4;V;8;V;9;V;4;V;8;V;10;V;6;V;8;V;7;V;11;V;9;V;3;V;2;V;3;V;3;V;4;V;2;V;3;V;4;V;2;V
28;16;1;12;28016001_12_8;2018;2;1;8;V;7;V;6;V;5;V;5;V;5;V;5;V;6;V;5;V;6;V;6;V;6;V;6;V;7;V;6;V;6;V;5;V;5;V;4;V;3;V;3;V;3;V;3;V;4;V
28;16;1;14;28016001_14_6;2018;2;1;68;V;71;V;73;V;71;V;75;V;76;V;77;V;77;V;78;V;75;V;73;V;71;V;70;V;72;V;77;V;79;V;82;V;82;V;87;V;86;V;84;V;86;V;85;V;83;V
28;16;1;20;28016001_20_59;2018;2;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;30;28016001_30_59;2018;2;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;42;28016001_42_2;2018;2;1;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V
28;16;1;44;28016001_44_2;2018;2;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;431;28016001_431_59;2018;2;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;161;1;7;28161001_7_8;2018;2;1;27;V;32;V;53;V;74;V;71;V;17;V;99;V;121;V;183;V;69;V;57;V;54;V;53;V;45;V;26;V;6;V;10;V;3;V;3;V;3;V;2;V;3;V;2;V;2;V
28;161;1;8;28161001_8_8;2018;2;1;48;V;47;V;58;V;59;V;54;V;40;V;55;V;64;V;69;V;50;V;42;V;45;V;47;V;43;V;39;V;19;V;33;V;18;V;23;V;19;V;20;V;30;V;29;V;22;V
28;161;1;9;28161001_9_49;2018;2;1;25;V;24;V;25;V;24;V;20;V;14;V;9;V;10;V;23;V;27;V;12;V;26;V;30;V;23;V;29;V;23;V;19;V;7;V;9;V;16;V;5;V;7;V;3;V;2;V
28;161;1;12;28161001_12_8;2018;2;1;89;V;95;V;139;V;172;V;163;V;67;V;207;V;249;V;350;V;156;V;129;V;128;V;128;V;111;V;79;V;28;V;48;V;23;V;28;V;23;V;23;V;34;V;32;V;25;V
28;161;1;14;28161001_14_6;2018;2;1;3;V;2;V;3;V;2;V;1;V;5;V;2;V;1;V;1;V;3;V;5;V;4;V;10;V;16;V;31;V;74;V;56;V;79;V;67;V;66;V;64;V;54;V;51;V;57;V
28;171;1;1;28171001_1_38;2018;2;1;2;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;3;V;3;V;3;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;171;1;6;28171001_6_48;2018;2;1;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V
28;171;1;7;28171001_7_8;2018;2;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;6;V;4;V;4;V;4;V;4;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;171;1;8;28171001_8_8;2018;2;1;22;V;20;V;16;V;14;V;13;V;13;V;15;V;20;V;17;V;18;V;16;V;17;V;9;V;7;V;7;V;7;V;7;V;7;V;6;V;5;V;5;V;5;V;5;V;6;V
28;171;1;9;28171001_9_49;2018;2;1;15;V;19;V;17;V;14;V;14;V;12;V;14;V;13;V;22;V;20;V;16;V;12;V;3;V;5;V;6;V;4;V;8;V;8;V;10;V;7;V;2;V;3;V;4;V;6;V
28;171;1;10;28171001_10_49;2018;2;1;23;V;28;V;23;V;21;V;18;V;27;V;19;V;12;V;34;V;82;V;56;V;47;V;1;V;6;V;6;V;14;V;18;V;23;V;3;V;12;V;21;V;53;V;15;V;8;V
28;171;1;12;28171001_12_8;2018;2;1;24;V;22;V;18;V;16;V;15;V;15;V;17;V;29;V;23;V;24;V;23;V;23;V;11;V;9;V;9;V;9;V;9;V;9;V;8;V;7;V;7;V;7;V;7;V;8;V
28;171;1;14;28171001_14_6;2018;2;1;17;V;12;V;11;V;13;V;10;V;7;V;10;V;5;V;10;V;17;V;16;V;32;V;65;V;69;V;70;V;74;V;74;V;70;V;70;V;73;V;72;V;74;V;73;V;70;V
28;180;1;7;28180001_7_8;2018;2;1;20;V;36;V;13;V;6;V;6;V;12;V;16;V;45;V;29;V;12;V;7;V;5;V;9;V;13;V;14;V;6;V;7;V;16;V;8;V;2;V;1;V;1;V;1;V;1;V
28;180;1;8;28180001_8_8;2018;2;1;52;V;53;V;41;V;35;V;39;V;36;V;40;V;49;V;48;V;30;V;19;V;18;V;24;V;32;V;39;V;31;V;33;V;59;V;36;V;6;V;6;V;5;V;5;V;4;V
28;180;1;9;28180001_9_49;2018;2;1;31;V;26;V;22;V;22;V;15;V;14;V;15;V;16;V;13;V;12;V;13;V;11;V;7;V;19;V;22;V;21;V;12;V;16;V;22;V;11;V;1;V;1;V;1;V;1;V
28;180;1;12;28180001_12_8;2018;2;1;83;V;109;V;62;V;43;V;49;V;54;V;65;V;118;V;93;V;49;V;30;V;26;V;38;V;52;V;60;V;41;V;44;V;84;V;48;V;9;V;8;V;7;V;7;V;6;V
28;180;1;14;28180001_14_6;2018;2;1;3;V;2;V;8;V;11;V;10;V;8;V;8;V;4;V;11;V;23;V;31;V;40;V;35;V;30;V;30;V;41;V;42;V;17;V;39;V;70;V;70;V;69;V;66;V;66;V
28;45;2;6;28045002_6_48;2018;2;1;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.3;V;0.5;V;0.6;V;0.6;V;0.4;V;0.4;V;0.4;V;0.4;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V
28;45;2;7;28045002_7_8;2018;2;1;2;V;13;V;1;V;1;V;2;V;11;V;41;V;88;V;94;V;58;V;57;V;56;V;53;V;13;V;3;V;6;V;5;V;4;V;9;V;11;V;7;V;4;V;2;V;1;V
28;45;2;8;28045002_8_8;2018;2;1;34;V;30;V;26;V;41;V;39;V;51;V;68;V;82;V;74;V;61;V;61;V;59;V;55;V;29;V;14;V;16;V;18;V;15;V;23;V;27;V;25;V;14;V;12;V;6;V
28;45;2;10;28045002_10_49;2018;2;1;24;V;23;V;18;V;19;V;19;V;21;V;24;V;30;V;46;V;48;V;44;V;44;V;38;V;22;V;9;V;3;V;3;V;14;V;5;V;2;V;2;V;3;V;4;V;1;V
28;45;2;12;28045002_12_8;2018;2;1;36;V;49;V;29;V;43;V;42;V;68;V;130;V;217;V;218;V;150;V;149;V;145;V;136;V;49;V;19;V;25;V;24;V;20;V;37;V;44;V;36;V;20;V;15;V;9;V
28;45;2;14;28045002_14_6;2018;2;1;24;V;31;V;30;V;13;V;14;V;8;V;5;V;2;V;2;V;3;V;4;V;4;V;14;V;43;V;;N;68;V;67;V;64;V;59;V;58;V;57;V;66;V;66;V;73;V
28;47;2;1;28047002_1_38;2018;2;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;47;2;7;28047002_7_8;2018;2;1;60;V;42;V;11;V;2;V;2;V;3;V;4;V;6;V;7;V;6;V;8;V;7;V;8;V;8;V;6;V;7;V;7;V;8;V;10;V;8;V;5;V;4;V;4;V;2;V
28;47;2;8;28047002_8_8;2018;2;1;51;V;43;V;21;V;9;V;7;V;10;V;13;V;20;V;23;V;20;V;22;V;17;V;15;V;17;V;15;V;17;V;19;V;29;V;37;V;34;V;24;V;14;V;12;V;7;V
28;47;2;9;28047002_9_49;2018;2;1;29;V;27;V;18;V;7;V;6;V;5;V;6;V;9;V;13;V;10;V;10;V;15;V;8;V;3;V;2;V;2;V;6;V;2;V;5;V;2;V;4;V;2;V;1;V;3;V
28;47;2;12;28047002_12_8;2018;2;1;142;V;107;V;39;V;12;V;10;V;15;V;18;V;30;V;34;V;29;V;34;V;27;V;28;V;28;V;24;V;28;V;29;V;40;V;52;V;47;V;32;V;20;V;18;V;10;V
28;47;2;14;28047002_14_6;2018;2;1;1;V;1;V;43;V;70;V;74;V;71;V;65;V;54;V;50;V;49;V;47;V;50;V;49;V;64;V;69;V;67;V;63;V;52;V;45;V;53;V;62;V;69;V;68;V;72;V
28;47;2;20;28047002_20_59;2018;2;1;2.9;V;3;V;3.8;V;0.3;V;0.1;V;0.1;V;0.1;V;0.5;V;0.2;V;;N;;N;;N;;N;;N;;N;;N;;N;0.2;V;0.4;V;0.4;V;0.4;V;0.2;V;0.2;V;0.2;V
28;47;2;30;28047002_30_59;2018;2;1;1.4;V;1.3;V;1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.3;V;0.2;V;;N;;N;;N;;N;;N;;N;;N;;N;0.3;V;0.6;V;0.5;V;0.5;V;0.4;V;0.3;V;0.2;V
28;47;2;42;28047002_42_2;2018;2;1;1;V;1;V;1;V;1;V;1;V;0.9;V;0.9;V;1;V;1;V;1;V;1;V;0.9;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;0.9;V;0.9;V
28;47;2;44;28047002_44_2;2018;2;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;47;2;431;28047002_431_59;2018;2;1;1.5;V;1.6;V;1.6;V;0.2;V;0.1;V;0.1;V;0.1;V;0.3;V;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V
28;49;3;7;28049003_7_8;2018;2;1;27;V;35;V;33;V;45;V;34;V;72;V;99;V;192;V;244;V;219;V;212;V;188;V;154;V;131;V;81;V;28;V;24;V;11;V;6;V;8;V;8;V;6;V;3;V;2;V
28;49;3;8;28049003_8_8;2018;2;1;55;V;55;V;49;V;49;V;47;V;54;V;55;V;70;V;88;V;84;V;88;V;85;V;80;V;87;V;87;V;69;V;76;V;54;V;37;V;46;V;53;V;42;V;30;V;16;V
28;49;3;10;28049003_10_49;2018;2;1;15;V;31;V;29;V;27;V;29;V;24;V;34;V;31;V;58;V;60;V;66;V;80;V;78;V;83;V;58;V;39;V;27;V;14;V;35;V;8;V;1;V;1;V;1;V;2;V
28;49;3;12;28049003_12_8;2018;2;1;96;V;109;V;100;V;117;V;99;V;164;V;207;V;364;V;461;V;420;V;412;V;374;V;316;V;287;V;212;V;111;V;112;V;72;V;46;V;58;V;66;V;50;V;35;V;19;V
28;49;3;14;28049003_14_6;2018;2;1;2;V;1;V;1;V;4;V;1;V;1;V;1;V;1;V;2;V;2;V;3;V;2;V;4;V;8;V;8;V;19;V;13;V;37;V;52;V;41;V;31;V;39;V;47;V;64;V
28;5;2;1;28005002_1_38;2018;2;1;5;V;4;V;4;V;3;V;3;V;4;V;4;V;5;V;7;V;7;V;8;V;8;V;10;V;12;V;6;V;3;V;1;V;1;V;1;V;2;V;2;V;2;V;2;V;1;V
28;5;2;6;28005002_6_48;2018;2;1;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.6;V;0.6;V;0.7;V;0.6;V;0.6;V;0.6;V;0.6;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;5;2;7;28005002_7_8;2018;2;1;29;V;21;V;14;V;11;V;19;V;62;V;63;V;118;V;131;V;149;V;180;V;168;V;133;V;105;V;56;V;17;V;19;V;13;V;4;V;7;V;5;V;3;V;2;V;2;V
28;5;2;8;28005002_8_8;2018;2;1;54;V;45;V;45;V;43;V;38;V;47;V;47;V;59;V;62;V;64;V;70;V;73;V;71;V;73;V;70;V;45;V;54;V;43;V;21;V;44;V;35;V;25;V;17;V;11;V
28;5;2;10;28005002_10_49;2018;2;1;36;V;36;V;24;V;17;V;12;V;17;V;16;V;22;V;26;V;26;V;38;V;41;V;39;V;30;V;27;V;24;V;13;V;11;V;16;V;18;V;7;V;6;V;4;V;3;V
28;5;2;12;28005002_12_8;2018;2;1;98;V;76;V;66;V;59;V;67;V;143;V;143;V;239;V;263;V;292;V;347;V;330;V;274;V;233;V;156;V;71;V;84;V;63;V;28;V;54;V;43;V;31;V;20;V;14;V
28;5;2;14;28005002_14_6;2018;2;1;2;V;3;V;3;V;2;V;5;V;2;V;2;V;2;V;3;V;4;V;4;V;4;V;7;V;11;V;13;V;41;V;36;V;47;V;65;V;42;V;47;V;56;V;62;V;68;V
28;58;4;7;28058004_7_8;2018;2;1;6;V;120;V;104;V;87;V;57;V;10;V;93;V;118;V;179;V;111;V;107;V;31;V;22;V;11;V;6;V;5;V;5;V;5;V;8;V;9;V;8;V;5;V;3;V;2;V
28;58;4;8;28058004_8_8;2018;2;1;64;V;103;V;100;V;96;V;82;V;57;V;81;V;84;V;94;V;78;V;77;V;56;V;49;V;37;V;28;V;25;V;31;V;39;V;45;V;55;V;64;V;48;V;29;V;29;V
28;58;4;10;28058004_10_49;2018;2;1;24;V;47;V;68;V;69;V;61;V;37;V;28;V;54;V;75;V;64;V;67;V;45;V;32;V;10;V;1;V;1;V;4;V;3;V;18;V;11;V;2;V;1;V;2;V;7;V
28;58;4;12;28058004_12_8;2018;2;1;73;V;287;V;259;V;229;V;170;V;73;V;224;V;265;V;368;V;248;V;240;V;103;V;83;V;53;V;38;V;33;V;39;V;46;V;57;V;69;V;76;V;56;V;33;V;32;V
28;58;4;14;28058004_14_6;2018;2;1;13;V;1;V;0;V;1;V;1;V;8;V;3;V;1;V;1;V;3;V;4;V;16;V;22;V;40;V;55;V;59;V;55;V;48;V;43;V;33;V;26;V;40;V;55;V;51;V
28;58;4;20;28058004_20_59;2018;2;1;1.7;V;3.5;V;5.1;V;4.5;V;5.8;V;5.3;V;2.4;V;5.6;V;4.9;V;7.1;V;6.4;V;8.1;V;2.8;V;1.7;V;0.8;V;0.8;V;0.9;V;0.5;V;0.6;V;0.7;V;0.8;V;0.9;V;0.5;V;0.4;V
28;58;4;30;28058004_30_59;2018;2;1;0.5;V;0.8;V;1.7;V;1.2;V;1.2;V;0.8;V;0.7;V;1.3;V;2.3;V;1.7;V;2.2;V;1.3;V;0.8;V;0.5;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.6;V;0.3;V;0.3;V
28;58;4;42;28058004_42_2;2018;2;1;1;V;1.3;V;1.9;V;1.6;V;1.4;V;1;V;1.2;V;1.2;V;1.7;V;1.4;V;1.3;V;1;V;0.9;V;0.9;V;1;V;0.8;V;0.8;V;0.9;V;0.8;V;1;V;0.9;V;0.9;V;1.1;V;0.9;V
28;58;4;44;28058004_44_2;2018;2;1;0.1;V;0.2;V;0.3;V;0.2;V;0.2;V;0.1;V;0.2;V;0.1;V;0.3;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;58;4;431;28058004_431_59;2018;2;1;0.7;V;1.8;V;3.2;V;2.9;V;3.9;V;3.5;V;1.4;V;3.3;V;2.7;V;3.4;V;3.4;V;5.3;V;1.8;V;1;V;0.4;V;0.3;V;0.5;V;0.3;V;0.3;V;0.3;V;0.3;V;0.5;V;0.3;V;0.2;V
28;6;4;7;28006004_7_8;2018;2;1;115;V;72;V;36;V;20;V;24;V;42;V;59;V;;N;;N;;N;;N;171;V;144;V;117;V;40;V;10;V;3;V;3;V;3;V;3;V;2;V;1;V;1;V;1;V
28;6;4;8;28006004_8_8;2018;2;1;98;V;78;V;58;V;51;V;49;V;52;V;61;V;;N;;N;;N;;N;94;V;90;V;91;V;77;V;47;V;24;V;23;V;19;V;31;V;24;V;12;V;10;V;7;V
28;6;4;10;28006004_10_49;2018;2;1;31;V;37;V;33;V;23;V;21;V;16;V;39;V;30;V;32;V;19;V;58;V;54;V;63;V;51;V;34;V;20;V;1;V;8;V;10;V;3;V;1;V;2;V;3;V;1;V
