provincia;municipio;estacion;magnitud;punto_muestreo;ano;mes;dia;h01;v01;h02;v02;h03;v03;h04;v04;h05;v05;h06;v06;h07;v07;h08;v08;h09;v09;h10;v10;h11;v11;h12;v12;h13;v13;h14;v14;h15;v15;h16;v16;h17;v17;h18;v18;h19;v19;h20;v20;h21;v21;h22;v22;h23;v23;h24;v24
28;123;2;12;28123002_12_8;2020;1;1;224;V;235;V;160;V;99;V;56;V;53;V;46;V;46;V;45;V;36;V;31;V;27;V;37;V;62;V;63;V;61;V;43;V;205;V;277;V;327;V;319;V;247;V;217;V;169;V
28;123;2;14;28123002_14_8;2020;1;1;5;V;5;V;4;V;3;V;3;V;3;V;3;V;4;V;7;V;15;V;22;V;28;V;30;V;24;V;24;V;23;V;17;V;4;V;9;V;9;V;7;V;5;V;5;V;4;V
28;123;2;14;28123002_14_6;2020;1;1;5;V;5;V;4;V;3;V;3;V;3;V;3;V;4;V;8;V;16;V;24;V;31;V;33;V;26;V;27;V;26;V;19;V;4;V;10;V;10;V;8;V;5;V;5;V;4;V
28;13;2;7;28013002_7_8;2020;1;1;12;V;5;V;4;V;4;V;4;V;4;V;4;V;3;V;4;V;7;V;7;V;6;V;6;V;10;V;7;V;6;V;17;V;78;V;87;V;63;V;63;V;28;V;15;V;10;V
28;13;2;8;28013002_8_8;2020;1;1;15;V;11;V;12;V;11;V;10;V;13;V;14;V;11;V;8;V;9;V;7;V;6;V;7;V;14;V;14;V;19;V;34;V;50;V;51;V;39;V;34;V;23;V;18;V;15;V
28;13;2;10;28013002_10_49;2020;1;1;38;V;33;V;26;V;25;V;24;V;22;V;21;V;11;V;9;V;10;V;22;V;18;V;12;V;11;V;14;V;17;V;28;V;35;V;58;V;56;V;52;V;48;V;35;V;27;V
28;13;2;12;28013002_12_8;2020;1;1;33;V;19;V;18;V;16;V;16;V;18;V;21;V;16;V;14;V;20;V;17;V;15;V;16;V;30;V;25;V;28;V;60;V;169;V;183;V;135;V;131;V;66;V;42;V;31;V
28;13;2;14;28013002_14_6;2020;1;1;2;V;3;V;3;V;2;V;3;V;2;V;1;V;4;V;8;V;9;V;11;V;15;V;22;V;22;V;26;V;26;V;13;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V
28;133;2;7;28133002_7_8;2020;1;1;15;V;6;V;3;V;4;V;3;V;3;V;5;V;3;V;9;V;8;V;6;V;8;V;9;V;9;V;7;V;6;V;10;V;15;V;7;V;5;V;4;V;8;V;4;V;5;V
28;133;2;8;28133002_8_8;2020;1;1;25;V;20;V;14;V;17;V;15;V;14;V;19;V;16;V;16;V;13;V;12;V;20;V;22;V;23;V;21;V;23;V;34;V;42;V;39;V;36;V;34;V;35;V;31;V;24;V
28;133;2;10;28133002_10_49;2020;1;1;50;V;43;V;39;V;32;V;27;V;21;V;21;V;21;V;23;V;27;V;27;V;27;V;33;V;33;V;26;V;22;V;23;V;29;V;35;V;37;V;38;V;38;V;49;V;47;V
28;133;2;12;28133002_12_8;2020;1;1;47;V;29;V;19;V;22;V;19;V;18;V;26;V;21;V;30;V;25;V;21;V;32;V;36;V;36;V;31;V;32;V;50;V;65;V;51;V;43;V;41;V;46;V;37;V;32;V
28;133;2;14;28133002_14_6;2020;1;1;5;V;9;V;16;V;11;V;14;V;10;V;11;V;12;V;12;V;19;V;27;V;35;V;35;V;32;V;31;V;27;V;16;V;8;V;10;V;9;V;8;V;4;V;5;V;4;V
28;14;2;7;28014002_7_8;2020;1;1;30;V;39;V;33;V;34;V;24;V;26;V;22;V;21;V;24;V;19;V;14;V;14;V;8;V;7;V;7;V;8;V;14;V;25;V;29;V;21;V;29;V;45;V;29;V;36;V
28;14;2;8;28014002_8_8;2020;1;1;25;V;27;V;26;V;26;V;24;V;22;V;21;V;21;V;19;V;17;V;18;V;17;V;15;V;17;V;21;V;27;V;41;V;40;V;33;V;36;V;36;V;35;V;30;V;32;V
28;14;2;10;28014002_10_49;2020;1;1;62;V;56;V;57;V;55;V;47;V;44;V;39;V;30;V;36;V;50;V;27;V;18;V;18;V;19;V;26;V;27;V;31;V;43;V;38;V;42;V;40;V;37;V;33;V;41;V
28;14;2;12;28014002_12_8;2020;1;1;71;V;86;V;77;V;78;V;61;V;62;V;54;V;53;V;56;V;46;V;39;V;38;V;27;V;28;V;32;V;39;V;63;V;78;V;77;V;68;V;80;V;104;V;75;V;86;V
28;14;2;14;28014002_14_6;2020;1;1;2;V;2;V;3;V;3;V;2;V;2;V;2;V;3;V;3;V;9;V;18;V;21;V;28;V;32;V;33;V;26;V;10;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;148;4;7;28148004_7_8;2020;1;1;48;V;50;V;33;V;18;V;14;V;11;V;7;V;10;V;15;V;11;V;9;V;10;V;15;V;12;V;10;V;13;V;14;V;48;V;133;V;105;V;31;V;89;V;66;V;43;V
28;148;4;8;28148004_8_8;2020;1;1;42;V;41;V;38;V;35;V;34;V;31;V;28;V;30;V;28;V;21;V;17;V;19;V;26;V;29;V;32;V;49;V;62;V;73;V;90;V;83;V;53;V;55;V;48;V;39;V
28;148;4;9;28148004_9_49;2020;1;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;148;4;10;28148004_10_49;2020;1;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;148;4;12;28148004_12_8;2020;1;1;115;V;117;V;89;V;63;V;55;V;47;V;39;V;45;V;51;V;38;V;32;V;35;V;49;V;47;V;48;V;68;V;84;V;147;V;294;V;244;V;101;V;192;V;149;V;104;V
28;148;4;14;28148004_14_6;2020;1;1;5;V;4;V;5;V;4;V;4;V;5;V;6;V;5;V;9;V;20;V;26;V;29;V;27;V;36;V;34;V;28;V;14;V;5;V;7;V;6;V;5;V;5;V;4;V;4;V
28;16;1;1;28016001_1_38;2020;1;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;16;1;6;28016001_6_48;2020;1;1;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.6;V;0.5;V;0.6;V;0.6;V;0.6;V;0.5;V;0.6;V;0.6;V;0.5;V;0.5;V
28;16;1;7;28016001_7_8;2020;1;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;16;1;8;28016001_8_8;2020;1;1;5;V;5;V;3;V;2;V;3;V;3;V;3;V;2;V;2;V;2;V;5;V;5;V;7;V;6;V;7;V;8;V;12;V;12;V;12;V;9;V;11;V;10;V;8;V;7;V
28;16;1;9;28016001_9_49;2020;1;1;1;V;3;V;4;V;2;V;2;V;3;V;4;V;5;V;6;V;6;V;4;V;8;V;9;V;8;V;4;V;2;V;6;V;12;V;10;V;9;V;8;V;8;V;14;V;19;V
28;16;1;10;28016001_10_49;2020;1;1;1;V;5;V;5;V;2;V;3;V;3;V;4;V;1;V;5;V;4;V;5;V;1;V;2;V;9;V;12;V;7;V;8;V;14;V;10;V;7;V;7;V;10;V;9;V;8;V
28;16;1;12;28016001_12_8;2020;1;1;7;V;7;V;5;V;4;V;5;V;5;V;5;V;4;V;4;V;4;V;7;V;7;V;9;V;8;V;9;V;10;V;14;V;14;V;14;V;11;V;13;V;12;V;10;V;9;V
28;16;1;14;28016001_14_6;2020;1;1;63;V;63;V;66;V;66;V;69;V;61;V;65;V;69;V;69;V;71;V;63;V;57;V;58;V;64;V;66;V;68;V;65;V;64;V;60;V;58;V;55;V;54;V;56;V;58;V
28;16;1;20;28016001_20_59;2020;1;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V
28;16;1;30;28016001_30_59;2020;1;1;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V
28;16;1;42;28016001_42_2;2020;1;1;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.4;V;1.4;V;1.4;V;1.3;V;1.4;V;1.3;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.3;V;1.3;V
28;16;1;44;28016001_44_2;2020;1;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;431;28016001_431_59;2020;1;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;161;1;7;28161001_7_8;2020;1;1;98;V;78;V;76;V;95;V;90;V;80;V;109;V;88;V;58;V;38;V;22;V;18;V;16;V;18;V;14;V;13;V;9;V;34;V;57;V;100;V;76;V;97;V;80;V;70;V
28;161;1;8;28161001_8_8;2020;1;1;31;V;34;V;33;V;32;V;31;V;35;V;39;V;36;V;34;V;29;V;26;V;27;V;29;V;33;V;32;V;33;V;36;V;46;V;44;V;52;V;48;V;46;V;43;V;35;V
28;161;1;9;28161001_9_49;2020;1;1;107;V;151;V;117;V;82;V;70;V;66;V;60;V;58;V;52;V;48;V;9;V;1;V;8;V;19;V;29;V;32;V;38;V;41;V;55;V;63;V;64;V;62;V;57;V;50;V
28;161;1;12;28161001_12_8;2020;1;1;181;V;154;V;150;V;177;V;170;V;159;V;206;V;170;V;123;V;87;V;59;V;54;V;54;V;61;V;53;V;53;V;50;V;98;V;131;V;204;V;164;V;194;V;165;V;143;V
28;161;1;14;28161001_14_6;2020;1;1;3;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;6;V;15;V;18;V;21;V;21;V;22;V;16;V;14;V;4;V;3;V;3;V;3;V;3;V;2;V;2;V
28;171;1;1;28171001_1_38;2020;1;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;171;1;6;28171001_6_48;2020;1;1;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.9;V;0.8;V;0.8;V;0.9;V;0.8;V;0.8;V;0.8;V;0.9;V;1;V;0.8;V;0.8;V;0.8;V
28;171;1;7;28171001_7_8;2020;1;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;6;V;8;V;5;V;8;V;12;V;9;V;7;V;8;V;3;V;1;V;1;V;2;V;3;V;3;V;4;V;4;V
28;171;1;8;28171001_8_8;2020;1;1;16;V;19;V;16;V;18;V;18;V;19;V;18;V;19;V;17;V;14;V;12;V;18;V;24;V;24;V;25;V;31;V;31;V;28;V;27;V;25;V;24;V;21;V;19;V;16;V
28;171;1;9;28171001_9_49;2020;1;1;17;V;18;V;22;V;22;V;22;V;24;V;24;V;23;V;23;V;24;V;21;V;11;V;15;V;22;V;26;V;29;V;37;V;41;V;37;V;32;V;32;V;31;V;22;V;21;V
28;171;1;10;28171001_10_49;2020;1;1;23;V;23;V;28;V;30;V;31;V;26;V;23;V;31;V;31;V;30;V;24;V;18;V;27;V;43;V;48;V;41;V;44;V;39;V;39;V;38;V;42;V;39;V;33;V;27;V
28;171;1;12;28171001_12_8;2020;1;1;18;V;21;V;18;V;20;V;20;V;21;V;20;V;23;V;26;V;27;V;20;V;31;V;42;V;38;V;35;V;44;V;35;V;30;V;29;V;28;V;29;V;26;V;25;V;22;V
28;171;1;14;28171001_14_6;2020;1;1;2;V;2;V;2;V;3;V;2;V;2;V;3;V;2;V;6;V;11;V;19;V;23;V;23;V;27;V;29;V;18;V;17;V;14;V;6;V;2;V;2;V;1;V;1;V;1;V
28;180;1;7;28180001_7_8;2020;1;1;101;V;129;V;63;V;66;V;56;V;22;V;29;V;4;V;13;V;8;V;10;V;4;V;5;V;3;V;2;V;2;V;7;V;61;V;64;V;119;V;142;V;140;V;120;V;102;V
28;180;1;8;28180001_8_8;2020;1;1;38;V;48;V;42;V;34;V;35;V;25;V;26;V;16;V;21;V;14;V;16;V;8;V;11;V;9;V;7;V;8;V;27;V;62;V;60;V;66;V;76;V;66;V;58;V;49;V
28;180;1;9;28180001_9_49;2020;1;1;95;V;124;V;105;V;68;V;48;V;34;V;26;V;19;V;16;V;31;V;11;V;1;V;1;V;5;V;10;V;13;V;16;V;22;V;29;V;35;V;45;V;46;V;47;V;46;V
28;180;1;12;28180001_12_8;2020;1;1;194;V;245;V;139;V;136;V;120;V;59;V;71;V;23;V;42;V;27;V;31;V;14;V;18;V;14;V;10;V;11;V;38;V;156;V;157;V;248;V;293;V;280;V;242;V;205;V
28;180;1;14;28180001_14_6;2020;1;1;2;V;1;V;1;V;1;V;1;V;1;V;2;V;6;V;5;V;17;V;25;V;37;V;35;V;42;V;52;V;35;V;23;V;1;V;2;V;3;V;2;V;2;V;2;V;2;V
28;45;2;6;28045002_6_48;2020;1;1;1.5;V;1.2;V;0.9;V;0.9;V;0.8;V;0.8;V;0.8;V;0.9;V;0.7;V;0.7;V;0.7;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.7;V;1;V;1.2;V;1.3;V;1.1;V;1.2;V;0.8;V;0.7;V
28;45;2;7;28045002_7_8;2020;1;1;179;V;114;V;55;V;39;V;28;V;31;V;42;V;54;V;33;V;36;V;35;V;19;V;16;V;15;V;12;V;10;V;11;V;77;V;109;V;115;V;52;V;68;V;21;V;5;V
28;45;2;8;28045002_8_8;2020;1;1;103;V;90;V;70;V;66;V;65;V;67;V;65;V;63;V;59;V;55;V;54;V;37;V;29;V;30;V;32;V;39;V;54;V;79;V;83;V;83;V;68;V;61;V;50;V;40;V
28;45;2;10;28045002_10_49;2020;1;1;68;V;89;V;65;V;50;V;42;V;48;V;39;V;43;V;37;V;39;V;23;V;25;V;30;V;25;V;27;V;28;V;25;V;40;V;55;V;56;V;48;V;54;V;38;V;23;V
28;45;2;12;28045002_12_8;2020;1;1;378;V;265;V;155;V;126;V;108;V;115;V;128;V;145;V;110;V;110;V;107;V;67;V;53;V;53;V;50;V;54;V;71;V;196;V;250;V;260;V;147;V;166;V;82;V;47;V
28;45;2;14;28045002_14_6;2020;1;1;2;V;2;V;2;V;2;V;3;V;2;V;2;V;1;V;5;V;10;V;14;V;20;V;23;V;23;V;24;V;21;V;13;V;2;V;2;V;2;V;3;V;2;V;5;V;11;V
28;47;2;1;28047002_1_38;2020;1;1;4;V;4;V;4;V;4;V;4;V;4;V;3;V;4;V;3;V;4;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;4;V;5;V;4;V;4;V;3;V
28;47;2;7;28047002_7_8;2020;1;1;145;V;152;V;107;V;87;V;85;V;93;V;78;V;78;V;90;V;87;V;28;V;14;V;9;V;10;V;11;V;11;V;13;V;86;V;188;V;165;V;210;V;149;V;128;V;95;V
28;47;2;8;28047002_8_8;2020;1;1;55;V;58;V;49;V;46;V;36;V;39;V;35;V;38;V;45;V;58;V;46;V;34;V;28;V;30;V;33;V;42;V;60;V;86;V;93;V;81;V;84;V;65;V;61;V;50;V
28;47;2;9;28047002_9_49;2020;1;1;79;V;80;V;80;V;70;V;61;V;46;V;36;V;37;V;24;V;27;V;18;V;14;V;2;V;7;V;19;V;31;V;39;V;44;V;74;V;76;V;76;V;78;V;71;V;60;V
28;47;2;12;28047002_12_8;2020;1;1;277;V;291;V;213;V;179;V;167;V;182;V;154;V;158;V;183;V;192;V;89;V;55;V;41;V;45;V;50;V;59;V;79;V;219;V;381;V;334;V;405;V;293;V;257;V;195;V
28;47;2;14;28047002_14_6;2020;1;1;4;V;5;V;4;V;4;V;3;V;4;V;4;V;3;V;4;V;7;V;18;V;33;V;44;V;42;V;35;V;27;V;16;V;6;V;5;V;5;V;5;V;5;V;4;V;4;V
28;47;2;20;28047002_20_59;2020;1;1;7;V;5.4;V;5.5;V;4.4;V;4.6;V;4.5;V;5.3;V;4.5;V;3.5;V;3.8;V;2.7;V;2.6;V;1.8;V;1.7;V;1.9;V;2.2;V;2.8;V;3.3;V;7.3;V;7.8;V;7.9;V;7.9;V;7.2;V;5.3;V
28;47;2;30;28047002_30_59;2020;1;1;4.6;V;3.7;V;4;V;3.2;V;3.1;V;2.7;V;3.1;V;2.6;V;1.7;V;1.9;V;2.1;V;1.3;V;0.8;V;0.7;V;0.8;V;0.5;V;0.2;V;0.3;V;3.5;V;4.1;V;4.1;V;4.7;V;4.3;V;3.7;V
28;47;2;42;28047002_42_2;2020;1;1;1.7;V;1.7;V;1.7;V;1.6;V;1.7;V;1.6;V;1.6;V;1.6;V;1.5;V;1.5;V;1.5;V;1.4;V;1.4;V;1.4;V;1.4;V;1.5;V;1.5;V;1.7;V;1.7;V;1.7;V;1.7;V;1.7;V;1.6;V;1.6;V
28;47;2;44;28047002_44_2;2020;1;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;47;2;431;28047002_431_59;2020;1;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.5;V;0.8;V;1.2;V;2.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;49;3;7;28049003_7_8;2020;1;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;49;3;8;28049003_8_8;2020;1;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;49;3;9;28049003_9_49;2020;1;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;49;3;10;28049003_10_49;2020;1;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;49;3;12;28049003_12_8;2020;1;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;49;3;14;28049003_14_6;2020;1;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;5;2;1;28005002_1_38;2020;1;1;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;5;V;5;V;4;V;3;V;2;V;3;V;2;V;3;V;3;V;3;V;3;V;2;V;1;V
28;5;2;6;28005002_6_48;2020;1;1;0.9;V;0.8;V;0.6;V;0.6;V;0.5;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.4;V;0.5;V;0.6;V;1.1;V;1.3;V;1.4;V;1.2;V;1.4;V;1.1;V;0.7;V
28;5;2;7;28005002_7_8;2020;1;1;100;V;98;V;45;V;31;V;14;V;17;V;10;V;5;V;8;V;10;V;12;V;13;V;11;V;11;V;9;V;5;V;24;V;136;V;196;V;269;V;199;V;222;V;144;V;55;V
28;5;2;8;28005002_8_8;2020;1;1;47;V;50;V;39;V;37;V;33;V;33;V;29;V;25;V;22;V;20;V;20;V;21;V;23;V;26;V;25;V;24;V;50;V;72;V;78;V;86;V;81;V;76;V;60;V;49;V
28;5;2;9;28005002_9_49;2020;1;1;46;V;41;V;35;V;27;V;23;V;22;V;23;V;15;V;11;V;13;V;11;V;12;V;11;V;9;V;12;V;13;V;16;V;30;V;41;V;47;V;50;V;47;V;41;V;37;V
28;5;2;10;28005002_10_49;2020;1;1;74;V;71;V;56;V;44;V;35;V;26;V;25;V;22;V;18;V;12;V;8;V;9;V;10;V;10;V;12;V;19;V;23;V;45;V;59;V;71;V;69;V;36;V;71;V;63;V
28;5;2;12;28005002_12_8;2020;1;1;199;V;200;V;108;V;84;V;54;V;58;V;44;V;33;V;33;V;35;V;38;V;40;V;39;V;43;V;38;V;31;V;87;V;280;V;378;V;498;V;386;V;417;V;281;V;132;V
28;5;2;14;28005002_14_6;2020;1;1;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;8;V;14;V;19;V;23;V;27;V;31;V;31;V;36;V;11;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;58;4;7;28058004_7_8;2020;1;1;141;V;150;V;127;V;117;V;102;V;73;V;49;V;49;V;48;V;55;V;30;V;34;V;26;V;22;V;12;V;9;V;8;V;9;V;96;V;152;V;115;V;73;V;93;V;164;V
28;58;4;8;28058004_8_8;2020;1;1;85;V;88;V;79;V;74;V;69;V;61;V;58;V;55;V;52;V;52;V;44;V;48;V;44;V;47;V;41;V;42;V;48;V;58;V;78;V;89;V;84;V;70;V;65;V;84;V
28;58;4;10;28058004_10_49;2020;1;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;58;4;12;28058004_12_8;2020;1;1;301;V;318;V;274;V;252;V;224;V;173;V;133;V;131;V;126;V;136;V;89;V;99;V;85;V;80;V;59;V;55;V;60;V;72;V;226;V;322;V;261;V;182;V;207;V;336;V
28;58;4;14;28058004_14_6;2020;1;1;3;V;3;V;5;V;4;V;5;V;4;V;4;V;4;V;5;V;9;V;15;V;16;V;19;V;21;V;26;V;24;V;15;V;7;V;4;V;3;V;3;V;5;V;5;V;7;V
28;58;4;20;28058004_20_59;2020;1;1;5.7;V;6;V;5.1;V;5.1;V;4.6;V;4.2;V;3.5;V;2.8;V;3.1;V;3.6;V;2.9;V;2.4;V;2.2;V;1.9;V;1.3;V;1.1;V;1.1;V;1.4;V;2.1;V;4.2;V;6.3;V;4.9;V;4.8;V;8.3;V
28;58;4;30;28058004_30_59;2020;1;1;3.1;V;3.2;V;2.7;V;2.7;V;2.4;V;2.2;V;1.8;V;1.4;V;1.5;V;1.5;V;1.3;V;1;V;1.1;V;1.1;V;0.7;V;0.6;V;0.7;V;0.8;V;1.3;V;2.3;V;3;V;2.3;V;2.4;V;3;V
