provincia;municipio;estacion;magnitud;punto_muestreo;ano;mes;dia;h01;v01;h02;v02;h03;v03;h04;v04;h05;v05;h06;v06;h07;v07;h08;v08;h09;v09;h10;v10;h11;v11;h12;v12;h13;v13;h14;v14;h15;v15;h16;v16;h17;v17;h18;v18;h19;v19;h20;v20;h21;v21;h22;v22;h23;v23;h24;v24
28;102;1;1;28102001_1_38;2019;9;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;6;28102001_6_48;2019;9;1;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.5;V
28;102;1;7;28102001_7_8;2019;9;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;8;28102001_8_8;2019;9;1;7;V;6;V;6;V;6;V;6;V;6;V;6;V;7;V;7;V;7;V;6;V;5;V;4;V;4;V;3;V;4;V;7;V;7;V;6;V;6;V;6;V;4;V;3;V;3;V
28;102;1;10;28102001_10_49;2019;9;1;10;V;6;V;6;V;10;V;9;V;11;V;8;V;10;V;8;V;11;V;15;V;16;V;17;V;23;V;23;V;24;V;29;V;29;V;25;V;24;V;21;V;20;V;15;V;15;V
28;102;1;12;28102001_12_8;2019;9;1;9;V;8;V;8;V;8;V;8;V;8;V;8;V;9;V;9;V;9;V;8;V;7;V;6;V;6;V;5;V;6;V;9;V;9;V;8;V;8;V;8;V;6;V;5;V;5;V
28;102;1;14;28102001_14_6;2019;9;1;92;V;88;V;83;V;82;V;82;V;75;V;70;V;70;V;79;V;98;V;111;V;124;V;135;V;134;V;123;V;130;V;135;V;126;V;118;V;112;V;101;V;92;V;88;V;79;V
28;120;1;7;28120001_7_8;2019;9;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;120;1;8;28120001_8_8;2019;9;1;6;V;7;V;6;V;6;V;7;V;8;V;6;V;5;V;4;V;4;V;4;V;4;V;5;V;5;V;4;V;4;V;4;V;5;V;7;V;8;V;8;V;8;V;8;V;8;V
28;120;1;9;28120001_9_49;2019;9;1;4;V;6;V;5;V;6;V;5;V;5;V;5;V;7;V;15;V;9;V;6;V;2;V;5;V;10;V;6;V;5;V;8;V;15;V;5;V;2;V;3;V;4;V;5;V;11;V
28;120;1;10;28120001_10_49;2019;9;1;13;V;18;V;22;V;20;V;19;V;16;V;21;V;28;V;28;V;31;V;28;V;8;V;1;V;18;V;19;V;21;V;28;V;24;V;26;V;25;V;20;V;25;V;22;V;21;V
28;120;1;12;28120001_12_8;2019;9;1;8;V;9;V;8;V;8;V;9;V;10;V;8;V;7;V;6;V;6;V;6;V;6;V;7;V;7;V;6;V;6;V;6;V;7;V;9;V;10;V;10;V;10;V;10;V;10;V
28;120;1;14;28120001_14_6;2019;9;1;118;V;103;V;100;V;96;V;87;V;91;V;102;V;113;V;125;V;123;V;99;V;105;V;112;V;111;V;100;V;89;V;80;V;79;V;81;V;69;V;74;V;74;V;71;V;72;V
28;123;2;7;28123002_7_8;2019;9;1;9;V;4;V;7;V;4;V;4;V;3;V;3;V;4;V;3;V;5;V;5;V;4;V;1;V;1;V;1;V;2;V;3;V;4;V;4;V;4;V;4;V;2;V;1;V;1;V
28;123;2;8;28123002_8_8;2019;9;1;72;V;45;V;74;V;57;V;43;V;31;V;25;V;21;V;19;V;24;V;25;V;23;V;9;V;7;V;7;V;18;V;29;V;30;V;43;V;48;V;30;V;21;V;13;V;12;V
28;123;2;10;28123002_10_49;2019;9;1;31;V;27;V;25;V;25;V;23;V;23;V;19;V;14;V;13;V;10;V;12;V;12;V;15;V;16;V;20;V;20;V;23;V;23;V;21;V;20;V;25;V;25;V;26;V;19;V
28;123;2;12;28123002_12_8;2019;9;1;86;V;51;V;84;V;64;V;49;V;35;V;30;V;27;V;24;V;32;V;33;V;30;V;11;V;9;V;9;V;22;V;34;V;36;V;49;V;54;V;36;V;24;V;15;V;14;V
28;123;2;14;28123002_14_8;2019;9;1;5;V;29;V;5;V;14;V;23;V;37;V;42;V;51;V;69;V;73;V;81;V;96;V;130;V;134;V;136;V;114;V;109;V;100;V;86;V;71;V;72;V;67;V;57;V;54;V
28;123;2;14;28123002_14_6;2019;9;1;10;V;33;V;8;V;18;V;28;V;41;V;47;V;56;V;74;V;78;V;87;V;102;V;136;V;138;V;141;V;119;V;114;V;105;V;91;V;75;V;77;V;72;V;62;V;59;V
28;13;2;7;28013002_7_8;2019;9;1;2;V;2;V;2;V;2;V;2;V;2;V;3;V;3;V;3;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;3;V;2;V;2;V;1;V
28;13;2;8;28013002_8_8;2019;9;1;16;V;18;V;19;V;13;V;14;V;17;V;14;V;10;V;10;V;9;V;9;V;10;V;5;V;4;V;5;V;5;V;7;V;14;V;19;V;38;V;33;V;31;V;22;V;10;V
28;13;2;10;28013002_10_49;2019;9;1;20;V;22;V;22;V;14;V;10;V;18;V;19;V;18;V;17;V;14;V;16;V;13;V;12;V;14;V;19;V;19;V;22;V;33;V;40;V;38;V;38;V;30;V;26;V;16;V
28;13;2;12;28013002_12_8;2019;9;1;19;V;21;V;22;V;16;V;17;V;20;V;19;V;15;V;15;V;12;V;12;V;13;V;8;V;6;V;7;V;7;V;9;V;16;V;22;V;43;V;38;V;35;V;24;V;12;V
28;13;2;14;28013002_14_6;2019;9;1;35;V;26;V;23;V;48;V;37;V;22;V;21;V;31;V;45;V;63;V;85;V;110;V;123;V;127;V;130;V;122;V;114;V;90;V;66;V;33;V;30;V;34;V;50;V;64;V
28;133;2;7;28133002_7_8;2019;9;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V
28;133;2;8;28133002_8_8;2019;9;1;20;V;8;V;7;V;6;V;7;V;8;V;10;V;12;V;7;V;6;V;5;V;5;V;4;V;3;V;4;V;4;V;5;V;5;V;6;V;10;V;7;V;8;V;11;V;5;V
28;133;2;10;28133002_10_49;2019;9;1;21;V;22;V;21;V;20;V;21;V;20;V;20;V;25;V;31;V;30;V;29;V;26;V;21;V;18;V;20;V;23;V;24;V;25;V;25;V;27;V;29;V;27;V;27;V;23;V
28;133;2;12;28133002_12_8;2019;9;1;22;V;10;V;9;V;8;V;9;V;10;V;12;V;15;V;9;V;8;V;7;V;7;V;6;V;5;V;6;V;6;V;7;V;7;V;8;V;12;V;9;V;10;V;13;V;7;V
28;133;2;14;28133002_14_6;2019;9;1;66;V;90;V;88;V;88;V;81;V;79;V;70;V;69;V;88;V;106;V;124;V;133;V;126;V;123;V;118;V;115;V;106;V;94;V;88;V;85;V;84;V;75;V;67;V;74;V
28;14;2;7;28014002_7_8;2019;9;1;2;V;1;V;2;V;2;V;2;V;3;V;9;V;5;V;3;V;3;V;5;V;5;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;14;2;8;28014002_8_8;2019;9;1;29;V;22;V;27;V;23;V;36;V;40;V;34;V;24;V;17;V;14;V;18;V;24;V;6;V;3;V;4;V;9;V;10;V;10;V;13;V;21;V;15;V;8;V;8;V;5;V
28;14;2;10;28014002_10_49;2019;9;1;24;V;18;V;13;V;16;V;16;V;27;V;26;V;23;V;21;V;20;V;19;V;20;V;17;V;16;V;14;V;26;V;20;V;19;V;16;V;20;V;24;V;22;V;27;V;25;V
28;14;2;12;28014002_12_8;2019;9;1;31;V;24;V;30;V;26;V;38;V;44;V;48;V;32;V;23;V;19;V;25;V;31;V;8;V;5;V;6;V;11;V;12;V;12;V;15;V;23;V;17;V;10;V;10;V;7;V
28;14;2;14;28014002_14_6;2019;9;1;41;V;56;V;37;V;37;V;24;V;12;V;13;V;37;V;56;V;73;V;79;V;84;V;125;V;128;V;134;V;129;V;129;V;123;V;112;V;89;V;91;V;85;V;61;V;52;V
28;148;4;7;28148004_7_8;2019;9;1;5;V;3;V;3;V;2;V;2;V;2;V;5;V;8;V;5;V;3;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;148;4;8;28148004_8_8;2019;9;1;104;V;85;V;71;V;59;V;41;V;49;V;59;V;52;V;37;V;29;V;27;V;22;V;26;V;17;V;16;V;23;V;20;V;29;V;40;V;30;V;22;V;19;V;17;V;15;V
28;148;4;9;28148004_9_49;2019;9;1;14;V;19;V;18;V;13;V;12;V;11;V;11;V;9;V;10;V;12;V;10;V;11;V;11;V;16;V;22;V;17;V;10;V;3;V;5;V;9;V;10;V;10;V;8;V;11;V
28;148;4;10;28148004_10_49;2019;9;1;52;V;51;V;36;V;26;V;21;V;19;V;24;V;23;V;6;V;4;V;7;V;12;V;10;V;9;V;17;V;33;V;41;V;34;V;28;V;31;V;31;V;35;V;45;V;28;V
28;148;4;12;28148004_12_8;2019;9;1;112;V;90;V;75;V;62;V;43;V;52;V;67;V;64;V;44;V;34;V;30;V;25;V;29;V;19;V;18;V;25;V;22;V;31;V;42;V;32;V;24;V;21;V;19;V;17;V
28;148;4;14;28148004_14_6;2019;9;1;13;V;21;V;27;V;31;V;47;V;42;V;37;V;42;V;65;V;89;V;115;V;125;V;130;V;137;V;137;V;135;V;128;V;118;V;101;V;93;V;85;V;76;V;61;V;63;V
28;16;1;1;28016001_1_38;2019;9;1;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V
28;16;1;6;28016001_6_48;2019;9;1;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V
28;16;1;7;28016001_7_8;2019;9;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;16;1;8;28016001_8_8;2019;9;1;7;V;6;V;5;V;7;V;5;V;6;V;6;V;5;V;5;V;5;V;5;V;4;V;4;V;4;V;6;V;5;V;5;V;5;V;4;V;4;V;4;V;3;V;3;V;2;V
28;16;1;9;28016001_9_49;2019;9;1;10;V;17;V;10;V;13;V;17;V;7;V;17;V;13;V;5;V;5;V;10;V;8;V;18;V;26;V;25;V;7;V;9;V;18;V;14;V;13;V;17;V;19;V;19;V;13;V
28;16;1;10;28016001_10_49;2019;9;1;16;V;20;V;19;V;17;V;21;V;24;V;27;V;26;V;22;V;16;V;17;V;17;V;17;V;21;V;24;V;26;V;26;V;21;V;24;V;31;V;32;V;34;V;29;V;16;V
28;16;1;12;28016001_12_8;2019;9;1;9;V;8;V;7;V;9;V;7;V;8;V;8;V;7;V;7;V;7;V;7;V;6;V;6;V;6;V;8;V;7;V;7;V;7;V;6;V;6;V;6;V;5;V;5;V;4;V
28;16;1;14;28016001_14_6;2019;9;1;112;V;116;V;114;V;96;V;106;V;88;V;92;V;91;V;101;V;115;V;115;V;117;V;122;V;122;V;127;V;118;V;119;V;109;V;85;V;81;V;76;V;65;V;64;V;70;V
28;16;1;20;28016001_20_59;2019;9;1;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.4;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V
28;16;1;30;28016001_30_59;2019;9;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;42;28016001_42_2;2019;9;1;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.4;V;1.3;V;1.3;V;1.3;V;1.4;V;1.4;V;1.4;V;1.4;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V
28;16;1;44;28016001_44_2;2019;9;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;431;28016001_431_59;2019;9;1;0.2;V;0.3;V;0.9;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;161;1;7;28161001_7_8;2019;9;1;4;V;1;V;2;V;2;V;3;V;4;V;16;V;6;V;3;V;3;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;161;1;8;28161001_8_8;2019;9;1;46;V;26;V;22;V;28;V;41;V;39;V;49;V;28;V;17;V;17;V;16;V;13;V;8;V;7;V;5;V;5;V;12;V;21;V;28;V;35;V;27;V;28;V;17;V;9;V
28;161;1;9;28161001_9_49;2019;9;1;8;V;12;V;12;V;5;V;18;V;16;V;17;V;7;V;3;V;2;V;1;V;5;V;3;V;11;V;15;V;10;V;16;V;23;V;23;V;24;V;22;V;21;V;24;V;21;V
28;161;1;12;28161001_12_8;2019;9;1;52;V;28;V;25;V;31;V;45;V;45;V;73;V;38;V;22;V;22;V;20;V;15;V;10;V;9;V;7;V;7;V;14;V;23;V;30;V;37;V;29;V;30;V;19;V;11;V
28;161;1;14;28161001_14_6;2019;9;1;20;V;44;V;46;V;31;V;16;V;12;V;9;V;39;V;57;V;64;V;80;V;97;V;117;V;128;V;129;V;119;V;107;V;99;V;94;V;80;V;83;V;68;V;64;V;52;V
28;171;1;1;28171001_1_38;2019;9;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;171;1;6;28171001_6_48;2019;9;1;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V
28;171;1;7;28171001_7_8;2019;9;1;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;171;1;8;28171001_8_8;2019;9;1;20;V;17;V;9;V;8;V;7;V;17;V;20;V;16;V;11;V;7;V;6;V;5;V;4;V;4;V;3;V;3;V;4;V;5;V;6;V;7;V;8;V;9;V;11;V;6;V
28;171;1;9;28171001_9_49;2019;9;1;11;V;10;V;10;V;11;V;10;V;11;V;16;V;12;V;5;V;4;V;6;V;7;V;12;V;14;V;14;V;13;V;16;V;18;V;19;V;21;V;22;V;19;V;18;V;17;V
28;171;1;10;28171001_10_49;2019;9;1;21;V;26;V;18;V;16;V;26;V;30;V;32;V;22;V;20;V;23;V;24;V;18;V;29;V;36;V;31;V;31;V;31;V;27;V;41;V;38;V;49;V;44;V;38;V;32;V
28;171;1;12;28171001_12_8;2019;9;1;22;V;19;V;11;V;10;V;9;V;19;V;23;V;19;V;13;V;9;V;8;V;7;V;6;V;6;V;5;V;5;V;6;V;7;V;8;V;9;V;10;V;11;V;13;V;8;V
