provincia;municipio;estacion;magnitud;punto_muestreo;ano;mes;dia;h01;v01;h02;v02;h03;v03;h04;v04;h05;v05;h06;v06;h07;v07;h08;v08;h09;v09;h10;v10;h11;v11;h12;v12;h13;v13;h14;v14;h15;v15;h16;v16;h17;v17;h18;v18;h19;v19;h20;v20;h21;v21;h22;v22;h23;v23;h24;v24
28;133;2;7;28133002_7_8;2019;1;1;8;V;2;V;2;V;2;V;2;V;1;V;3;V;1;V;8;V;3;V;3;V;3;V;3;V;4;V;3;V;3;V;4;V;2;V;3;V;4;V;2;V;1;V;1;V;1;V
28;133;2;8;28133002_8_8;2019;1;1;29;V;12;V;13;V;15;V;9;V;10;V;14;V;13;V;24;V;11;V;9;V;10;V;12;V;15;V;14;V;19;V;31;V;22;V;19;V;25;V;14;V;5;V;4;V;2;V
28;133;2;10;28133002_10_49;2019;1;1;32;V;34;V;27;V;25;V;21;V;20;V;15;V;12;V;22;V;24;V;24;V;13;V;10;V;9;V;6;V;3;V;8;V;13;V;23;V;18;V;22;V;20;V;12;V;4;V
28;133;2;12;28133002_12_8;2019;1;1;41;V;15;V;15;V;19;V;12;V;12;V;19;V;15;V;36;V;16;V;13;V;15;V;17;V;20;V;18;V;23;V;37;V;25;V;24;V;31;V;17;V;7;V;6;V;4;V
28;133;2;14;28133002_14_6;2019;1;1;21;V;34;V;33;V;25;V;32;V;34;V;27;V;30;V;18;V;35;V;38;V;49;V;48;V;46;V;47;V;41;V;25;V;35;V;43;V;44;V;47;V;60;V;60;V;67;V
28;14;2;7;28014002_7_8;2019;1;1;39;V;32;V;21;V;22;V;17;V;20;V;24;V;20;V;20;V;13;V;12;V;11;V;7;V;7;V;3;V;1;V;3;V;9;V;10;V;10;V;31;V;45;V;31;V;31;V
28;14;2;8;28014002_8_8;2019;1;1;41;V;38;V;35;V;33;V;31;V;29;V;30;V;29;V;23;V;18;V;18;V;18;V;15;V;16;V;11;V;11;V;40;V;50;V;47;V;45;V;49;V;50;V;45;V;41;V
28;14;2;10;28014002_10_49;2019;1;1;61;V;53;V;40;V;37;V;33;V;31;V;32;V;26;V;24;V;15;V;12;V;19;V;19;V;14;V;12;V;7;V;8;V;11;V;16;V;19;V;19;V;24;V;36;V;31;V
28;14;2;12;28014002_12_8;2019;1;1;100;V;87;V;67;V;67;V;57;V;60;V;66;V;59;V;53;V;37;V;37;V;34;V;25;V;26;V;15;V;13;V;45;V;64;V;62;V;61;V;96;V;118;V;93;V;89;V
28;14;2;14;28014002_14_6;2019;1;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;6;V;19;V;23;V;29;V;36;V;40;V;47;V;56;V;32;V;8;V;6;V;6;V;2;V;2;V;2;V;1;V
28;148;4;7;28148004_7_8;2019;1;1;20;V;24;V;12;V;6;V;4;V;5;V;4;V;7;V;11;V;6;V;6;V;7;V;7;V;7;V;6;V;3;V;3;V;40;V;66;V;68;V;83;V;98;V;38;V;45;V
28;148;4;8;28148004_8_8;2019;1;1;39;V;41;V;37;V;33;V;29;V;30;V;28;V;29;V;21;V;15;V;16;V;18;V;25;V;30;V;31;V;25;V;45;V;83;V;73;V;70;V;67;V;62;V;42;V;41;V
28;148;4;9;28148004_9_49;2019;1;1;15;V;17;V;20;V;17;V;12;V;10;V;11;V;10;V;20;V;14;V;7;V;13;V;9;V;5;V;11;V;4;V;1;V;7;V;40;V;62;V;42;V;33;V;25;V;21;V
28;148;4;10;28148004_10_49;2019;1;1;47;V;45;V;35;V;26;V;22;V;19;V;17;V;15;V;10;V;7;V;7;V;9;V;10;V;13;V;15;V;16;V;19;V;35;V;98;V;115;V;87;V;95;V;81;V;55;V
28;148;4;12;28148004_12_8;2019;1;1;69;V;77;V;55;V;42;V;35;V;38;V;34;V;39;V;39;V;25;V;25;V;28;V;36;V;42;V;40;V;29;V;50;V;145;V;175;V;173;V;194;V;211;V;100;V;110;V
28;148;4;14;28148004_14_6;2019;1;1;1;V;1;V;1;V;1;V;3;V;2;V;2;V;4;V;11;V;26;V;34;V;36;V;43;V;44;V;48;V;53;V;29;V;3;V;4;V;2;V;1;V;1;V;1;V;1;V
28;16;1;1;28016001_1_38;2019;1;1;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;16;1;6;28016001_6_48;2019;1;1;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.5;V;0.5;V;0.5;V;0.4;V;0.4;V;0.4;V;0.5;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V
28;16;1;7;28016001_7_8;2019;1;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;4;V;3;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
