PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;180;1;14;28180001_14_6;2018;10;1;77;V;79;V;86;V;88;V;86;V;85;V;77;V;77;V;90;V;89;V;93;V;95;V;98;V;101;V;100;V;97;V;94;V;87;V;79;V;70;V;84;V;87;V;88;V;86;V
28;45;2;6;28045002_6_48;2018;10;1;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V
28;45;2;7;28045002_7_8;2018;10;1;1;V;1;V;1;V;1;V;2;V;11;V;17;V;13;V;11;V;8;V;9;V;6;V;4;V;3;V;6;V;5;V;9;V;11;V;14;V;1;V;2;V;2;V;1;V;1;V
28;45;2;8;28045002_8_8;2018;10;1;3;V;2;V;4;V;7;V;16;V;49;V;60;V;50;V;29;V;21;V;19;V;18;V;14;V;13;V;15;V;16;V;29;V;42;V;52;V;22;V;26;V;28;V;14;V;9;V
28;45;2;10;28045002_10_49;2018;10;1;6;V;7;V;1;V;15;V;10;V;13;V;20;V;19;V;21;V;15;V;15;V;10;V;6;V;10;V;5;V;10;V;8;V;10;V;16;V;20;V;19;V;17;V;12;V;17;V
28;45;2;12;28045002_12_8;2018;10;1;5;V;4;V;6;V;10;V;20;V;65;V;86;V;70;V;46;V;33;V;32;V;27;V;20;V;18;V;24;V;23;V;43;V;59;V;74;V;24;V;29;V;32;V;16;V;11;V
28;45;2;14;28045002_14_6;2018;10;1;94;V;98;V;85;V;82;V;73;V;37;V;35;V;41;V;66;V;77;V;83;V;90;V;96;V;100;V;99;V;99;V;86;V;69;V;58;V;74;V;65;V;59;V;69;V;73;V
28;47;2;1;28047002_1_38;2018;10;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;47;2;7;28047002_7_8;2018;10;1;3;V;3;V;2;V;4;V;8;V;8;V;7;V;18;V;15;V;7;V;5;V;4;V;4;V;3;V;4;V;4;V;4;V;5;V;5;V;3;V;2;V;2;V;3;V;2;V
28;47;2;8;28047002_8_8;2018;10;1;40;V;39;V;33;V;39;V;43;V;49;V;44;V;46;V;40;V;25;V;17;V;13;V;16;V;14;V;16;V;16;V;20;V;26;V;28;V;21;V;16;V;11;V;16;V;16;V
28;47;2;9;28047002_9_49;2018;10;1;4;V;10;V;11;V;9;V;8;V;6;V;4;V;10;V;11;V;15;V;6;V;6;V;7;V;3;V;4;V;9;V;3;V;3;V;4;V;3;V;4;V;7;V;5;V;6;V
28;47;2;12;28047002_12_8;2018;10;1;44;V;44;V;36;V;45;V;56;V;61;V;55;V;73;V;62;V;36;V;25;V;19;V;23;V;20;V;21;V;22;V;26;V;33;V;35;V;25;V;19;V;14;V;20;V;19;V
28;47;2;14;28047002_14_6;2018;10;1;34;V;29;V;28;V;23;V;20;V;28;V;38;V;35;V;46;V;66;V;77;V;89;V;94;V;105;V;106;V;103;V;98;V;86;V;75;V;75;V;77;V;83;V;77;V;75;V
28;47;2;20;28047002_20_59;2018;10;1;1.7;V;1.4;V;1.7;V;1.6;V;1.1;V;1.2;V;0.5;V;0.4;V;1.4;V;2.3;V;1;V;2.8;V;0.4;V;0.5;V;0.5;V;0.3;V;0.5;V;0.4;V;0.4;V;0.3;V;0.3;V;0.5;V;0.5;V;0.2;V
28;47;2;30;28047002_30_59;2018;10;1;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.4;V;0.4;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;47;2;42;28047002_42_2;2018;10;1;1.3;V;1.3;V;1.2;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.1;V;1.3;V;1.3;V;1.3;V;1.4;V;1.4;V;1.3;V;1.3;V;1.3;V;1.3;V
