PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;102;81;28079102_81_98;2019;01;23;02.80;V;03.47;V;03.90;V;04.37;V;04.77;V;04.85;V;04.83;V;04.75;V;05.37;V;04.00;V;02.72;V;05.13;V;05.77;V;06.25;V;05.87;V;06.03;V;06.03;V;04.85;V;05.42;V;04.98;V;04.93;V;04.50;V;04.48;V;03.38;V
28;079;102;81;28079102_81_98;2019;01;24;01.15;V;00.92;V;00.77;V;00.80;V;00.50;V;02.00;V;02.72;V;01.43;V;01.03;V;01.50;V;01.72;V;01.28;V;00.93;V;01.48;V;01.28;V;02.27;V;02.17;V;02.35;V;01.83;V;01.32;V;01.62;V;00.65;V;01.33;V;01.25;V
28;079;102;81;28079102_81_98;2019;01;25;01.70;V;01.55;V;00.95;V;00.63;V;00.67;V;01.48;V;01.57;V;01.38;V;00.97;V;01.55;V;02.40;V;03.47;V;03.52;V;04.03;V;02.67;V;03.67;V;02.48;V;02.23;V;02.47;V;02.73;V;03.42;V;03.40;V;02.75;V;01.58;V
28;079;102;81;28079102_81_98;2019;01;26;01.25;V;01.78;V;00.68;V;00.83;V;00.72;V;00.45;V;00.47;V;00.83;V;00.65;V;00.75;V;00.68;V;00.85;V;01.20;V;01.42;V;01.53;V;01.83;V;02.02;V;00.97;V;01.10;V;01.58;V;01.27;V;00.78;V;01.17;V;01.57;V
28;079;102;81;28079102_81_98;2019;01;27;01.33;V;01.85;V;01.32;V;00.88;V;00.63;V;00.45;V;00.68;V;02.00;V;03.13;V;04.35;V;03.70;V;03.48;V;02.33;V;03.38;V;02.57;V;02.95;V;03.73;V;03.83;V;02.82;V;02.88;V;03.53;V;03.82;V;03.27;V;02.67;V
28;079;102;81;28079102_81_98;2019;01;28;02.40;V;01.25;V;01.35;V;00.62;V;01.27;V;01.25;V;02.68;V;02.47;V;02.22;V;02.87;V;02.60;V;02.57;V;03.55;V;03.95;V;03.92;V;05.47;V;05.48;V;04.15;V;02.48;V;03.78;V;03.52;V;03.18;V;03.72;V;03.60;V
28;079;102;81;28079102_81_98;2019;01;29;03.13;V;03.07;V;03.03;V;02.03;V;01.90;V;01.62;V;03.22;V;02.32;V;02.20;V;02.70;V;02.63;V;02.77;V;03.82;V;03.45;V;03.85;V;03.42;V;03.67;V;04.13;V;03.60;V;03.95;V;03.75;V;04.37;V;05.02;V;03.82;V
28;079;102;81;28079102_81_98;2019;01;30;02.17;V;02.33;V;03.30;V;02.88;V;03.87;V;02.58;V;03.53;V;02.88;V;02.22;V;02.22;V;02.77;V;03.23;V;04.02;V;03.52;V;03.40;V;03.68;V;03.67;V;03.75;V;04.00;V;03.90;V;03.22;V;03.37;V;02.75;V;02.98;V
28;079;102;81;28079102_81_98;2019;01;31;03.37;V;03.53;V;03.82;V;04.03;V;03.75;V;03.75;V;04.15;V;03.40;V;03.65;V;03.92;V;04.65;V;06.05;V;06.15;V;06.13;V;06.73;V;06.85;V;06.82;V;05.93;V;05.40;V;05.27;V;05.28;V;04.80;V;02.97;V;02.97;V
28;079;102;82;28079102_82_98;2019;01;01;00064;V;00032;V;00062;V;00075;V;00053;V;00024;V;00345;V;00078;V;00034;V;00084;V;00081;V;00083;V;00125;V;00337;V;00146;V;00160;V;00186;V;00186;V;00253;V;00253;V;00277;V;00069;V;00040;V;00333;V
28;079;102;82;28079102_82_98;2019;01;02;00065;V;00054;V;00013;V;00067;V;00066;V;00069;V;00103;V;00076;V;00032;V;00067;V;00078;V;00073;V;00090;V;00014;V;00014;V;00234;V;00299;V;00263;V;00278;V;00024;V;00053;V;00080;V;00078;V;00062;V
28;079;102;82;28079102_82_98;2019;01;03;00062;V;00068;V;00054;V;00048;V;00033;V;00057;V;00048;V;00012;V;00059;V;00065;V;00091;V;00084;V;00161;V;00125;V;00142;V;00146;V;00117;V;00036;V;00062;V;00079;V;00074;V;00067;V;00014;V;00067;V
28;079;102;82;28079102_82_98;2019;01;04;00036;V;00053;V;00014;V;00031;V;00015;V;00337;V;00067;V;00076;V;00004;V;00059;V;00041;V;00065;V;00337;V;00225;V;00148;V;00028;V;00216;V;00227;V;00205;V;00254;V;00277;V;00277;V;00032;V;00059;V
28;079;102;82;28079102_82_98;2019;01;05;00028;V;00069;V;00072;V;00059;V;00061;V;00331;V;00043;V;00005;V;00048;V;00013;V;00059;V;00117;V;00146;V;00182;V;00176;V;00223;V;00225;V;00170;V;00248;V;00306;V;00306;V;00149;V;00170;V;00060;V
28;079;102;82;28079102_82_98;2019;01;06;00067;V;00073;V;00075;V;00071;V;00031;V;00084;V;00054;V;00067;V;00032;V;00054;V;00079;V;00246;V;00253;V;00276;V;00223;V;00312;V;00005;V;00019;V;00056;V;00028;V;00031;V;00062;V;00078;V;00078;V
28;079;102;82;28079102_82_98;2019;01;07;00074;V;00062;V;00028;V;00022;V;00022;V;00014;V;00343;V;00342;V;00209;V;00158;V;00116;V;00307;V;00270;V;00139;V;00059;V;00133;V;00089;V;00054;V;00065;V;00028;V;00054;V;00041;V;00078;V;00062;V
28;079;102;82;28079102_82_98;2019;01;08;00056;V;00028;V;00035;V;00052;V;00054;V;00054;V;00054;V;00073;V;00034;V;00078;V;00083;V;00054;V;00046;V;00073;V;00253;V;00308;V;00277;V;00288;V;00274;V;00359;V;00308;V;00175;V;00054;V;00004;V
28;079;102;82;28079102_82_98;2019;01;09;00067;V;00089;V;00059;V;00072;V;00088;V;00096;V;00079;V;00085;V;00067;V;00078;V;00096;V;00090;V;00028;V;00237;V;00337;V;00062;V;00078;V;00062;V;00062;V;00029;V;00039;V;00344;V;00078;V;00062;V
28;079;102;82;28079102_82_98;2019;01;10;00083;V;00078;V;00067;V;00067;V;00043;V;00289;V;00344;V;00028;V;00059;V;00073;V;00053;V;00067;V;00070;V;00062;V;00105;V;00083;V;00078;V;00028;V;00032;V;00031;V;00032;V;00037;V;00059;V;00065;V
28;079;102;82;28079102_82_98;2019;01;11;00071;V;00053;V;00039;V;00083;V;00031;V;00125;V;00139;V;00133;V;00132;V;00089;V;00072;V;00113;V;00184;V;00308;V;00292;V;00337;V;00078;V;00000;V;00316;V;00277;V;00274;V;00048;V;00026;V;00057;V
28;079;102;82;28079102_82_98;2019;01;12;00291;V;00158;V;00068;V;00054;V;00316;V;00020;V;00062;V;00012;V;00015;V;00067;V;00048;V;00059;V;00078;V;00090;V;00078;V;00308;V;00006;V;00263;V;00280;V;00292;V;00015;V;00223;V;00013;V;00067;V
28;079;102;82;28079102_82_98;2019;01;13;00028;V;00031;V;00122;V;00074;V;00008;V;00062;V;00073;V;00080;V;00083;V;00083;V;00337;V;00344;V;00160;V;00253;V;00243;V;00254;V;00265;V;00262;V;00275;V;00284;V;00284;V;00036;V;00274;V;00278;V
28;079;102;82;28079102_82_98;2019;01;14;00029;V;00090;V;00067;V;00088;V;00289;V;00062;V;00065;V;00066;V;00013;V;00084;V;00234;V;00181;V;00135;V;00167;V;00182;V;00127;V;00132;V;00246;V;00284;V;00287;V;00059;V;00048;V;00012;V;00012;V
28;079;102;82;28079102_82_98;2019;01;15;00042;V;00078;V;00078;V;00059;V;00021;V;00032;V;00053;V;00062;V;00051;V;00030;V;00038;V;00031;V;00001;V;00103;V;00139;V;00116;V;00213;V;00263;V;00244;V;00147;V;00237;V;00306;V;00343;V;00059;V
28;079;102;82;28079102_82_98;2019;01;16;00254;V;00048;V;00065;V;00068;V;00067;V;00088;V;00088;V;00059;V;00078;V;00080;V;00078;V;00104;V;00225;V;00200;V;00237;V;00245;V;00263;V;00262;V;00266;V;00278;V;00258;V;00235;V;00185;V;00184;V
28;079;102;82;28079102_82_98;2019;01;17;00137;V;00116;V;00078;V;00078;V;00067;V;00084;V;00025;V;00053;V;00074;V;00087;V;00080;V;00078;V;00084;V;00182;V;00015;V;00083;V;00041;V;00022;V;00347;V;00358;V;00012;V;00062;V;00067;V;00065;V
28;079;102;82;28079102_82_98;2019;01;18;00065;V;00074;V;00359;V;00343;V;00081;V;00054;V;00004;V;00081;V;00097;V;00078;V;00056;V;00146;V;00146;V;00234;V;00186;V;00249;V;00243;V;00247;V;00244;V;00254;V;00249;V;00260;V;00263;V;00281;V
28;079;102;82;28079102_82_98;2019;01;19;00352;V;00090;V;00138;V;00254;V;00257;V;00306;V;00132;V;00122;V;00106;V;00078;V;00139;V;00142;V;00160;V;00209;V;00245;V;00233;V;00245;V;00239;V;00205;V;00248;V;00225;V;00213;V;00175;V;00179;V
28;079;102;82;28079102_82_98;2019;01;20;00213;V;00175;V;00237;V;00027;V;00074;V;00017;V;00343;V;00001;V;00053;V;00319;V;00358;V;00345;V;00005;V;00001;V;00004;V;00358;V;00002;V;00359;V;00053;V;00074;V;00031;V;00054;V;00015;V;00004;V
28;079;102;82;28079102_82_98;2019;01;21;00344;V;00036;V;00000;V;00359;V;00092;V;00053;V;00043;V;00014;V;00062;V;00356;V;00012;V;00012;V;00035;V;00028;V;00045;V;00039;V;00028;V;00015;V;00026;V;00026;V;00031;V;00096;V;00065;V;00059;V
28;079;102;82;28079102_82_98;2019;01;22;00067;V;00246;V;00245;V;00205;V;00140;V;00270;V;00267;V;00237;V;00263;V;00144;V;00182;V;00207;V;00278;V;00272;V;00301;V;00278;V;00253;V;00267;V;00257;V;00257;V;00249;V;00245;V;00265;V;00272;V
28;079;102;82;28079102_82_98;2019;01;23;00274;V;00278;V;00274;V;00272;V;00263;V;00262;V;00266;V;00255;V;00254;V;00248;V;00247;V;00298;V;00287;V;00298;V;00287;V;00267;V;00278;V;00283;V;00284;V;00292;V;00284;V;00246;V;00278;V;00256;V
28;079;102;82;28079102_82_98;2019;01;24;00298;V;00185;V;00267;V;00065;V;00142;V;00284;V;00306;V;00089;V;00106;V;00137;V;00143;V;00142;V;00263;V;00345;V;00333;V;00005;V;00012;V;00014;V;00059;V;00032;V;00048;V;00087;V;00048;V;00026;V
28;079;102;82;28079102_82_98;2019;01;25;00037;V;00358;V;00312;V;00262;V;00067;V;00211;V;00031;V;00298;V;00311;V;00289;V;00306;V;00317;V;00000;V;00078;V;00067;V;00036;V;00031;V;00116;V;00048;V;00054;V;00048;V;00076;V;00077;V;00043;V
28;079;102;82;28079102_82_98;2019;01;26;00039;V;00062;V;00090;V;00062;V;00059;V;00059;V;00043;V;00054;V;00031;V;00070;V;00078;V;00078;V;00203;V;00233;V;00254;V;00237;V;00257;V;00233;V;00203;V;00246;V;00272;V;00225;V;00263;V;00274;V
28;079;102;82;28079102_82_98;2019;01;27;00273;V;00263;V;00278;V;00263;V;00337;V;00175;V;00233;V;00300;V;00263;V;00265;V;00337;V;00299;V;00299;V;00344;V;00245;V;00280;V;00281;V;00277;V;00286;V;00290;V;00285;V;00263;V;00284;V;00283;V
28;079;102;82;28079102_82_98;2019;01;28;00307;V;00278;V;00298;V;00263;V;00342;V;00267;V;00262;V;00274;V;00255;V;00257;V;00246;V;00262;V;00263;V;00293;V;00259;V;00264;V;00295;V;00287;V;00286;V;00281;V;00271;V;00293;V;00298;V;00285;V
28;079;102;82;28079102_82_98;2019;01;29;00284;V;00308;V;00284;V;00300;V;00308;V;00268;V;00278;V;00263;V;00267;V;00274;V;00248;V;00252;V;00246;V;00263;V;00262;V;00254;V;00251;V;00255;V;00260;V;00261;V;00274;V;00267;V;00298;V;00298;V
28;079;102;82;28079102_82_98;2019;01;30;00289;V;00272;V;00285;V;00256;V;00307;V;00292;V;00253;V;00263;V;00277;V;00237;V;00261;V;00292;V;00261;V;00257;V;00263;V;00247;V;00254;V;00256;V;00253;V;00263;V;00249;V;00237;V;00253;V;00257;V
28;079;102;82;28079102_82_98;2019;01;31;00244;V;00234;V;00245;V;00248;V;00257;V;00256;V;00254;V;00250;V;00254;V;00248;V;00258;V;00245;V;00262;V;00261;V;00253;V;00263;V;00254;V;00246;V;00263;V;00237;V;00241;V;00246;V;00248;V;00206;V
28;079;102;83;28079102_83_98;2019;01;01;003.1;V;002.9;V;003.1;V;001.9;V;000.7;V;000.5;V;000.0;V;-00.8;V;000.0;V;002.2;V;003.1;V;005.5;V;007.8;V;010.1;V;010.4;V;011.9;V;010.1;V;008.5;V;007.7;V;007.1;V;006.6;V;005.8;V;004.1;V;003.4;V
28;079;102;83;28079102_83_98;2019;01;02;002.3;V;001.8;V;000.9;V;-00.2;V;-01.1;V;-01.6;V;-00.9;V;-02.3;V;-01.4;V;000.1;V;001.4;V;004.2;V;006.1;V;009.1;V;010.6;V;011.7;V;011.5;V;009.9;V;008.7;V;008.2;V;007.4;V;005.4;V;004.6;V;003.9;V
28;079;102;83;28079102_83_98;2019;01;03;003.0;V;002.8;V;002.0;V;002.0;V;001.6;V;000.6;V;000.8;V;000.6;V;000.5;V;001.8;V;003.9;V;006.1;V;007.8;V;008.3;V;009.9;V;009.7;V;009.7;V;008.6;V;008.1;V;007.4;V;006.0;V;004.6;V;003.9;V;003.4;V
28;079;102;83;28079102_83_98;2019;01;04;002.1;V;001.5;V;001.0;V;000.7;V;000.1;V;-00.5;V;-01.0;V;-00.9;V;-01.0;V;001.0;V;002.7;V;004.2;V;007.2;V;009.4;V;010.9;V;011.7;V;010.5;V;008.8;V;006.9;V;006.2;V;005.7;V;004.7;V;004.1;V;003.4;V
28;079;102;83;28079102_83_98;2019;01;05;001.8;V;000.1;V;-00.6;V;-00.4;V;-00.3;V;-00.5;V;-00.8;V;-01.5;V;-01.3;V;001.0;V;003.4;V;004.3;V;008.0;V;008.7;V;009.5;V;010.6;V;010.7;V;009.1;V;007.1;V;006.3;V;005.7;V;004.1;V;004.2;V;002.8;V
28;079;102;83;28079102_83_98;2019;01;06;001.5;V;000.8;V;001.0;V;000.3;V;000.2;V;-00.8;V;-01.0;V;-01.7;V;-01.4;V;001.8;V;004.2;V;005.7;V;007.9;V;010.4;V;012.5;V;012.8;V;013.0;V;011.9;V;010.8;V;009.4;V;008.2;V;007.3;V;006.4;V;006.7;V
28;079;102;83;28079102_83_98;2019;01;07;005.6;V;005.3;V;005.0;V;004.4;V;004.3;V;003.5;V;002.4;V;002.3;V;003.0;V;003.6;V;007.2;V;006.8;V;011.1;V;010.2;V;011.5;V;012.7;V;013.3;V;012.0;V;010.4;V;009.3;V;008.4;V;006.9;V;005.7;V;004.5;V
28;079;102;83;28079102_83_98;2019;01;08;004.0;V;003.3;V;002.5;V;002.5;V;002.9;V;002.0;V;000.8;V;-00.4;V;-00.3;V;001.7;V;004.1;V;005.8;V;007.8;V;010.2;V;012.8;V;013.1;V;012.3;V;010.8;V;009.2;V;008.6;V;007.9;V;007.0;V;007.2;V;006.7;V
28;079;102;83;28079102_83_98;2019;01;09;006.0;V;004.0;V;003.3;V;003.4;V;002.7;V;001.9;V;002.0;V;001.4;V;001.8;V;003.9;V;004.3;V;006.1;V;008.8;V;009.5;V;011.3;V;010.8;V;010.2;V;009.0;V;007.2;V;005.8;V;005.0;V;004.3;V;003.3;V;002.5;V
28;079;102;83;28079102_83_98;2019;01;10;001.4;V;000.6;V;000.9;V;000.8;V;000.6;V;000.0;V;-00.3;V;-00.3;V;-00.4;V;000.6;V;001.6;V;002.7;V;003.9;V;004.9;V;005.4;V;005.7;V;005.7;V;004.7;V;003.2;V;001.8;V;001.0;V;000.2;V;-00.3;V;-00.9;V
28;079;102;83;28079102_83_98;2019;01;11;-01.9;V;-02.0;V;-01.8;V;-02.1;V;-02.0;V;-02.4;V;-03.4;V;-03.4;V;-02.6;V;-00.4;V;000.6;V;001.0;V;002.4;V;004.1;V;005.1;V;005.2;V;005.8;V;004.7;V;003.9;V;003.5;V;003.0;V;002.5;V;001.6;V;001.3;V
28;079;102;83;28079102_83_98;2019;01;12;000.4;V;000.0;V;000.3;V;000.0;V;-01.1;V;-00.5;V;-00.4;V;-01.6;V;-01.8;V;-00.4;V;002.4;V;002.6;V;005.0;V;006.8;V;007.1;V;008.4;V;008.4;V;007.1;V;005.3;V;004.7;V;004.2;V;003.6;V;003.3;V;003.0;V
28;079;102;83;28079102_83_98;2019;01;13;002.1;V;000.9;V;000.1;V;-01.0;V;-00.9;V;-01.9;V;-02.8;V;-02.8;V;-02.3;V;-00.7;V;001.6;V;004.3;V;004.8;V;006.3;V;007.8;V;009.3;V;009.8;V;008.5;V;006.8;V;005.8;V;004.9;V;004.7;V;003.9;V;003.8;V
28;079;102;83;28079102_83_98;2019;01;14;002.7;V;000.8;V;000.6;V;000.7;V;000.1;V;000.0;V;-00.6;V;-00.1;V;000.3;V;002.5;V;005.9;V;006.0;V;007.9;V;009.4;V;010.0;V;011.1;V;011.6;V;011.3;V;009.0;V;008.7;V;008.1;V;006.7;V;006.2;V;004.9;V
28;079;102;83;28079102_83_98;2019;01;15;004.1;V;003.0;V;002.9;V;003.1;V;003.1;V;002.4;V;001.8;V;001.5;V;001.1;V;002.2;V;003.5;V;005.5;V;008.3;V;010.6;V;010.2;V;010.6;V;011.0;V;010.2;V;008.6;V;007.5;V;007.2;V;006.4;V;005.9;V;004.2;V
28;079;102;83;28079102_83_98;2019;01;16;003.2;V;002.6;V;002.4;V;000.6;V;000.1;V;000.4;V;-00.2;V;-00.6;V;-00.7;V;000.0;V;001.4;V;003.3;V;005.6;V;006.3;V;007.0;V;007.7;V;007.2;V;005.7;V;004.4;V;003.3;V;002.5;V;002.0;V;001.1;V;000.5;V
28;079;102;83;28079102_83_98;2019;01;17;000.4;V;000.5;V;000.2;V;000.0;V;000.1;V;000.0;V;000.1;V;000.3;V;000.2;V;000.5;V;001.4;V;001.1;V;001.8;V;002.7;V;004.6;V;004.6;V;004.6;V;004.5;V;004.2;V;004.0;V;003.6;V;003.0;V;002.0;V;001.2;V
28;079;102;83;28079102_83_98;2019;01;18;001.0;V;000.2;V;000.1;V;-00.1;V;-00.3;V;-00.9;V;-01.7;V;-01.7;V;-02.2;V;-01.3;V;-00.4;V;000.5;V;001.6;V;002.5;V;003.9;V;004.4;V;004.4;V;003.8;V;003.2;V;002.7;V;002.3;V;001.5;V;000.9;V;000.6;V
28;079;102;83;28079102_83_98;2019;01;19;000.4;V;-00.2;V;-00.8;V;-01.4;V;-02.1;V;-02.0;V;-02.8;V;-03.1;V;-03.0;V;-02.0;V;-01.9;V;-02.2;V;-01.0;V;001.0;V;001.0;V;000.4;V;000.4;V;000.5;V;000.6;V;000.4;V;000.5;V;000.5;V;000.2;V;000.3;V
28;079;102;83;28079102_83_98;2019;01;20;000.6;V;000.8;V;001.0;V;000.3;V;000.1;V;000.3;V;000.2;V;000.5;V;001.4;V;002.5;V;003.9;V;004.8;V;005.7;V;006.1;V;006.4;V;006.1;V;006.7;V;006.1;V;004.7;V;004.1;V;003.9;V;003.0;V;002.8;V;002.7;V
28;079;102;83;28079102_83_98;2019;01;21;001.8;V;001.8;V;002.2;V;002.3;V;001.4;V;001.0;V;000.8;V;001.4;V;001.9;V;003.1;V;004.5;V;005.2;V;005.4;V;005.9;V;006.1;V;006.2;V;006.0;V;004.9;V;003.6;V;002.8;V;002.3;V;001.9;V;001.3;V;000.9;V
28;079;102;83;28079102_83_98;2019;01;22;000.5;V;000.1;V;-00.1;V;-00.1;V;-01.2;V;-00.7;V;-00.3;V;-00.2;V;-00.1;V;-00.9;V;-00.6;V;001.7;V;003.6;V;004.5;V;004.6;V;003.8;V;003.8;V;003.3;V;002.5;V;002.2;V;002.5;V;003.0;V;002.7;V;002.9;V
28;079;102;83;28079102_83_98;2019;01;23;003.3;V;003.2;V;003.3;V;003.5;V;003.7;V;003.8;V;004.1;V;004.4;V;005.0;V;006.1;V;007.4;V;008.5;V;009.2;V;009.2;V;009.6;V;009.5;V;009.1;V;009.1;V;009.1;V;009.1;V;009.1;V;008.7;V;008.5;V;008.3;V
